Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,text,twitter_text,text_Description14,twitter_text_Description14,text_doc_index,text_sent_index,text_neg,text_neu,text_pos,text_compound,text_sentence,twitter_text_doc_index,twitter_text_sent_index,twitter_text_neg,twitter_text_neu,twitter_text_pos,twitter_text_compound,twitter_text_sentence
25/04/17,RELIANCE,EQ,1417.4,1460,1467.75,1426.1,1431,1432.8,1442.9,8403704,"Reliance Q4FY17 PAT at Rs 8053 crore vs Rs 7220 crore YoY. Income at Rs 94825 crore vs Rs 65950 
crore YoY. Gross refining margins recorded an eight-year-high of USD 11.0/bbl ","#Reliance to take more write offs on US shale gas assets https://t.co/w5LOn88LQ5 
#RIL https://t.co/1Yj6SUVYqH,With petrol pumps, #Reliance turns retail into Rs 34k-cr biz https://t.co/mV5W2prXQ4
@abhineet_kum https://t.co/Tbrjp7czZb,#RIL net up 12.3% to Rs 8,046 cr https://t.co/y3fqH0KtSO
#Reliance #markets https://t.co/r2mNU6Ulhm",reliance q4fy17 pat at rs 8053 crore vs rs 7220 crore yoy. income at rs 94825 crore vs rs 65950 crore yoy. gross refining margins recorded an eight year high of usd 11.0 bbl , reliance to take more write offs on us shale gas assets ril petrol pumps reliance turns retail into rs 34k cr biz abhineet kum net up 12.3 to rs 8 046 cr reliance markets ,30,3,0.22,2.78,0,-0.4767,reliance q4fy17 pat at rs 8053 crore vs rs 7220 crore yoy.income at rs 94825 crore vs rs 65950 crore yoy.gross refining margins recorded an eight year high of usd 11.0 bbl,13,0,0,0.951,0.049,0.1779, reliance to take more write offs on us shale gas assets ril petrol pumps reliance turns retail into rs 34k cr biz abhineet kum net up 12.3 to rs 8 046 cr reliance markets
26/04/17,RELIANCE,EQ,1432.8,1435,1440.05,1402.6,1416.5,1416.45,1421.45,3831775,Reliance Jio Infocomm is expected to pursue its pricing strategy of sharp discounts and complimentary services for the next 12-18 months in a bid to garner about 15 per cent of India's wireless subscribers ,,reliance jio infocomm is expected to pursue its pricing strategy of sharp discounts and complimentary services for the next 12 18 months in a bid to garner about 15 per cent of india s wireless subscribers ,,31,0,0,0.923,0.077,0.4404,reliance jio infocomm is expected to pursue its pricing strategy of sharp discounts and complimentary services for the next 12 18 months in a bid to garner about 15 per cent of india s wireless subscribers,,,,,,,
27/04/17,RELIANCE,EQ,1416.45,1417,1424.15,1402.2,1409,1409.5,1408.44,2873655,"Reliance Industries has entered into a licence agreement with Germany’s Resysta International GmbH 
which will provide RIL with exclusive rights to produce and market RelWood, a natural fiber polymer 
composite, in India",,reliance industries has entered into a licence agreement with germany s resysta international gmbh which will provide ril with exclusive rights to produce and market relwood a natural fiber polymer composite in india,,32,0,0,0.806,0.194,0.7351,reliance industries has entered into a licence agreement with germany s resysta international gmbh which will provide ril with exclusive rights to produce and market relwood a natural fiber polymer composite in india,,,,,,,
28/04/17,RELIANCE,EQ,1409.5,1409.75,1420.3,1391,1394.25,1395.2,1403.8,2708404,,,,,,,,,,,,,,,,,,
02/05/17,RELIANCE,EQ,1395.2,1402,1402,1366.3,1372,1370.55,1375.81,4249684,"RIL moves SAT against Sebi ban, penalty,BHARTI AIRTEL: Reliance Jio Infocomm has asked the Telecom Regulatory Authority of India to take the ""strongest action"" and impose ""highest penalty"" on the company for violating tariff orders and marketing some plans in a misleading manne",,ril moves sat against sebi ban penalty bharti airtel reliance jio infocomm has asked the telecom regulatory authority of india to take the strongest action and impose highest penalty on the company for violating tariff orders and marketing some plans in a misleading manne,,33,0,0.309,0.619,0.072,-0.93,ril moves sat against sebi ban penalty bharti airtel reliance jio infocomm has asked the telecom regulatory authority of india to take the strongest action and impose highest penalty on the company for violating tariff orders and marketing some plans in a misleading manne,,,,,,,
03/05/17,RELIANCE,EQ,1370.55,1376.9,1380.75,1365,1370.2,1370.1,1371.36,2171549,,"Consumer #electronics business is now top grosser for #Reliance #retail 
https://t.co/wt7JJHU4Dw",,consumer electronics business is now top grosser for reliance retail ,,,,,,,,14,0,0.117,0.721,0.162,0.128,consumer electronics business is now top grosser for reliance retail
04/05/17,RELIANCE,EQ,1370.1,1375,1379.6,1354.05,1361.6,1357.95,1364.31,3283811,,,,,,,,,,,,,,,,,,
05/05/17,RELIANCE,EQ,1357.95,1361.6,1367.35,1325,1328.4,1328.25,1343.7,3565543,RELIANCE INDUSTRIES: Subsidiary Reliance Jio Infocomm could become the first telecom operator in the country to lease fibre being laid by the government under the BharatNet initiative.,#Reliance group debt recast in fast lane after hiccups https://t.co/AN7MWFh5L0 https://t.co/NmOvX6NT8I,reliance industries subsidiary reliance jio infocomm could become the first telecom operator in the country to lease fibre being laid by the government under the bharatnet initiative., reliance group debt recast in fast lane after hiccups ,34,0,0,1,0,0,reliance industries subsidiary reliance jio infocomm could become the first telecom operator in the country to lease fibre being laid by the government under the bharatnet initiative.,15,0,0.238,0.762,0,-0.3612, reliance group debt recast in fast lane after hiccups
08/05/17,RELIANCE,EQ,1328.25,1330,1339.5,1318.35,1320.1,1321.4,1328,3672585,RELIANCE INDUSTRIES: Will sell natural gas it produces from coal seams in Madhya Pradesh to its own units in Gujarat and Maharashtra at $4.23 per mBtu.,,reliance industries will sell natural gas it produces from coal seams in madhya pradesh to its own units in gujarat and maharashtra at 4.23 per mbtu.,,35,0,0,0.909,0.091,0.3612,reliance industries will sell natural gas it produces from coal seams in madhya pradesh to its own units in gujarat and maharashtra at 4.23 per mbtu.,,,,,,,
09/05/17,RELIANCE,EQ,1321.4,1324,1333.65,1320.25,1330,1330.35,1329.47,4824511,,,,,,,,,,,,,,,,,,
10/05/17,RELIANCE,EQ,1330.35,1334.8,1363.6,1330.65,1359.2,1359.1,1352.69,5235932,,,,,,,,,,,,,,,,,,
11/05/17,RELIANCE,EQ,1359.1,1364.1,1369.75,1351.65,1357,1359.55,1361,3150756,"CCI to probe Idea, Voda, Airtel on Jio's complaint alleging cartelisation","#reliance Infra wins arbitration award against DMRC amounting to Rs 2,950 cr https://t.co/z4MYyPa9lb @manchandamegha https://t.co/DuXZxfNCWy",cci to probe idea voda airtel on jio s complaint alleging cartelisation, reliance infra wins arbitration award against dmrc amounting to rs 2 950 cr manchandamegha ,36,0,0.167,0.833,0,-0.296,cci to probe idea voda airtel on jio s complaint alleging cartelisation,16,0,0,0.625,0.375,0.802, reliance infra wins arbitration award against dmrc amounting to rs 2 950 cr manchandamegha
12/05/17,RELIANCE,EQ,1359.55,1360.05,1364,1344.05,1349.9,1350.45,1351.52,1719729,,,,,,,,,,,,,,,,,,
15/05/17,RELIANCE,EQ,1350.45,1356.4,1356.4,1333.5,1343.6,1344.1,1344.22,1540213,,,,,,,,,,,,,,,,,,
16/05/17,RELIANCE,EQ,1344.1,1346.05,1376.9,1341,1356.2,1356.3,1360.59,2892947,"RIL: 2 member of CCI have submitted a dissent note against the majority view that the competition watchdog conduct a detailed investigation into the charges of cartelisation made by the co's arm Jio against BHARTI AIRTEL, Vodafone and IDEA .",,ril 2 member of cci have submitted a dissent note against the majority view that the competition watchdog conduct a detailed investigation into the charges of cartelisation made by the co s arm jio against bharti airtel vodafone and idea .,,37,0,0.05,0.95,0,-0.2732,ril 2 member of cci have submitted a dissent note against the majority view that the competition watchdog conduct a detailed investigation into the charges of cartelisation made by the co s arm jio against bharti airtel vodafone and idea .,,,,,,,
17/05/17,RELIANCE,EQ,1356.3,1353,1365.95,1347.75,1350,1353.1,1354.16,2250304,BHARTI AIRTEL: Reliance Jio has asked the telecom department to withhold approval for the company's acquisition of Tikona Digital Networks until Airtel pays fees to migrate Tikona's wireless broadband spectrum.,,bharti airtel reliance jio has asked the telecom department to withhold approval for the company s acquisition of tikona digital networks until airtel pays fees to migrate tikona s wireless broadband spectrum.,,38,0,0,0.909,0.091,0.4767,bharti airtel reliance jio has asked the telecom department to withhold approval for the company s acquisition of tikona digital networks until airtel pays fees to migrate tikona s wireless broadband spectrum.,,,,,,,
18/05/17,RELIANCE,EQ,1353.1,1340.25,1350,1324.1,1327.45,1327.35,1336.14,2237916,,,,,,,,,,,,,,,,,,
19/05/17,RELIANCE,EQ,1327.35,1333,1335.7,1310,1318.2,1318.85,1321.99,2928883,,,,,,,,,,,,,,,,,,
22/05/17,RELIANCE,EQ,1318.85,1326.5,1333.6,1315.2,1326,1324.15,1322.82,2011859,"RELIANCE INDUSTRIES: Company's telecom subsidiary, Reliance Jio, added 5 mln subscribers and controlled 9.3% of the market as of Mar 31.",,reliance industries company s telecom subsidiary reliance jio added 5 mln subscribers and controlled 9.3 of the market as of mar 31.,,39,0,0,1,0,0,reliance industries company s telecom subsidiary reliance jio added 5 mln subscribers and controlled 9.3 of the market as of mar 31.,,,,,,,
23/05/17,RELIANCE,EQ,1324.15,1325.7,1329.85,1302,1304.55,1305.55,1313.55,2108223,,,,,,,,,,,,,,,,,,
24/05/17,RELIANCE,EQ,1305.55,1307.5,1313.7,1295.1,1299,1297.7,1302.71,3274804,,,,,,,,,,,,,,,,,,
25/05/17,RELIANCE,EQ,1297.7,1300,1312.4,1296.45,1301.5,1302.45,1303.19,5925335,"The regulator rejected the telecom department's call to reconsider its recommendation of fines worth 
Rs 3,050 crore on Airtel, Vodafone and Idea for not providing adequate points of interconnect (PoIs) 
to Reliance Jio",,the regulator rejected the telecom department s call to reconsider its recommendation of fines worth rs 3 050 crore on airtel vodafone and idea for not providing adequate points of interconnect pois to reliance jio,,40,0,0.128,0.823,0.049,-0.4707,the regulator rejected the telecom department s call to reconsider its recommendation of fines worth rs 3 050 crore on airtel vodafone and idea for not providing adequate points of interconnect pois to reliance jio,,,,,,,
26/05/17,RELIANCE,EQ,1302.45,1303.95,1344.4,1300,1339,1337.3,1320.18,4898639,,,,,,,,,,,,,,,,,,
29/05/17,RELIANCE,EQ,1337.3,1337,1365.45,1335.6,1355.25,1356.9,1352.77,5491170,,,,,,,,,,,,,,,,,,
30/05/17,RELIANCE,EQ,1356.9,1355.9,1364.7,1348.5,1360,1359.35,1357.25,2207727,,,,,,,,,,,,,,,,,,
31/05/17,RELIANCE,EQ,1359.35,1367,1367.95,1335.8,1340,1340.7,1346.68,3754099,,,,,,,,,,,,,,,,,,
01/06/17,RELIANCE,EQ,1340.7,1332.7,1340,1323,1329.85,1328.25,1329.31,2179328,"BHARTI AIRTEL has sought cancellation of arm Reliance Jio Infocomm's licence in Jammu & Kashmir, alleging the latter has classified 95% of its subscribers in the state as post-paid users.",,bharti airtel has sought cancellation of arm reliance jio infocomm s licence in jammu kashmir alleging the latter has classified 95 of its subscribers in the state as post paid users.,,41,0,0,1,0,0,bharti airtel has sought cancellation of arm reliance jio infocomm s licence in jammu kashmir alleging the latter has classified 95 of its subscribers in the state as post paid users.,,,,,,,
02/06/17,RELIANCE,EQ,1328.25,1335,1338.7,1317,1322.9,1324.75,1326.29,2627565,,,,,,,,,,,,,,,,,,
05/06/17,RELIANCE,EQ,1324.75,1326.25,1341,1315.85,1330,1329.35,1328.64,2476706,RELIANCE INDUSTRIES: The onslaught of China-based vendors has not only displaced Indian handset companies but also dislodged Reliance Jio-owned 'LYF' brand from the top five smartphone brands in the country.,,reliance industries the onslaught of china based vendors has not only displaced indian handset companies but also dislodged reliance jio owned lyf brand from the top five smartphone brands in the country.,,42,0,0,0.934,0.066,0.296,reliance industries the onslaught of china based vendors has not only displaced indian handset companies but also dislodged reliance jio owned lyf brand from the top five smartphone brands in the country.,,,,,,,
06/06/17,RELIANCE,EQ,1329.35,1333.95,1333.95,1311,1312.5,1312.8,1320.16,2192356,,,,,,,,,,,,,,,,,,
07/06/17,RELIANCE,EQ,1312.8,1311.2,1342,1309,1339,1339,1328.04,2559954,,"#reliance Nippon Life AMC plans #IPO in FY18; will sell minimum 10% stake https://t.co/q8Iq2qbja9 https://t.co/ty1VfGxHLo,#reliance Group plans #IPO of MF unit; may get Rs 20k cr valuation https://t.co/q8Iq2qsU1H https://t.co/RYPea4YTgZ",, reliance nippon life amc plans ipo in fy18 will sell minimum 10 stake group plans ipo of mf unit may get rs 20k cr valuation ,,,,,,,,17,0,0,1,0,0, reliance nippon life amc plans ipo in fy18 will sell minimum 10 stake group plans ipo of mf unit may get rs 20k cr valuation
08/06/17,RELIANCE,EQ,1339,1340,1344.8,1328.05,1333.9,1331.7,1332.33,1806521,,,,,,,,,,,,,,,,,,
09/06/17,RELIANCE,EQ,1331.7,1345.1,1352.95,1331,1332.95,1335.7,1340.93,3162802,,,,,,,,,,,,,,,,,,
12/06/17,RELIANCE,EQ,1335.7,1326.55,1329.75,1317,1319,1319.45,1321.07,1927513,"BHARTI AIRTEL: The Competition Commission of India has rejected the company's plea against Reliance Jio Infocomm's free service offer holding that this does not appear to raise any competition concern for now. ,Reliance Industries commissions last crystallization train of the Para-xylene complex at Jamnagar, 
doubled capacity and becomes the second largest producer of Para-xylene (PX) globally","#Reliance General Insurance to list on exchanges, may get Rs 6,000 cr valuation (PTI) https://t.co/1bJ9bGoZRZ,#Reliance General Insurance to list on exchanges, may get Rs 6,000 crore valuation (PTI)",bharti airtel the competition commission of india has rejected the company s plea against reliance jio infocomm s free service offer holding that this does not appear to raise any competition concern for now. reliance industries commissions last crystallization train of the para xylene complex at jamnagar doubled capacity and becomes the second largest producer of para xylene px globally, reliance general insurance to list on exchanges may get rs 6 000 cr valuation pti general insurance to list on exchanges may get rs 6 000 crore valuation pti ,43,1,0.085,1.829,0.085,0,bharti airtel the competition commission of india has rejected the company s plea against reliance jio infocomm s free service offer holding that this does not appear to raise any competition concern for now.reliance industries commissions last crystallization train of the para xylene complex at jamnagar doubled capacity and becomes the second largest producer of para xylene px globally,18,0,0,1,0,0, reliance general insurance to list on exchanges may get rs 6 000 cr valuation pti general insurance to list on exchanges may get rs 6 000 crore valuation pti
13/06/17,RELIANCE,EQ,1319.45,1320.6,1327,1311,1312,1314.35,1318.87,1377291,"Reliance Jio accuses Airtel, Vodafone and Idea of cartelization",,reliance jio accuses airtel vodafone and idea of cartelization,,44,0,0.231,0.769,0,-0.34,reliance jio accuses airtel vodafone and idea of cartelization,,,,,,,
14/06/17,RELIANCE,EQ,1314.35,1315.9,1360,1315.9,1360,1357.5,1348.06,12101027,"RELIANCE INDUSTRIES: Subsidiary Reliance Jio Infocomm has added 3.9 mln new subscribers in April, taking its overall base to 112.6 mln.",Lux Industries hits record high on stake buy by #Reliance Mutual Fund https://t.co/5RhKaCylkH https://t.co/DgJ1S77NTA,reliance industries subsidiary reliance jio infocomm has added 3.9 mln new subscribers in april taking its overall base to 112.6 mln.,lux industries hits record high on stake buy by reliance mutual fund ,45,0,0,1,0,0,reliance industries subsidiary reliance jio infocomm has added 3.9 mln new subscribers in april taking its overall base to 112.6 mln.,19,0,0,1,0,0,lux industries hits record high on stake buy by reliance mutual fund
15/06/17,RELIANCE,EQ,1357.5,1360,1395,1359.1,1377.35,1383.95,1379.51,6466804,,,,,,,,,,,,,,,,,,
16/06/17,RELIANCE,EQ,1383.95,1389.1,1395.8,1369.3,1387.1,1388.8,1384.77,7477157,"RIL-BP to invest USD6 billion in 3 D6 projects with eye on retail, renewable, mobility",,ril bp to invest usd6 billion in 3 d6 projects with eye on retail renewable mobility,,46,0,0,1,0,0,ril bp to invest usd6 billion in 3 d6 projects with eye on retail renewable mobility,,,,,,,
